# cmip6: regional means at warming levels for individual models - Rx5day
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: Rx5day
# variable: pr
# units: %
,region,abbrevs,names,model,ens,exp,table,grid,varn,1.5,2.0,3.0,4.0
3716,24,SEAF,S.Eastern-Africa,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,1.92,4.33,6.73,
3717,24,SEAF,S.Eastern-Africa,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,-0.43,,,
3718,24,SEAF,S.Eastern-Africa,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,-1.75,4.01,,
3719,24,SEAF,S.Eastern-Africa,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,0.43,2.05,2.64,
3720,24,SEAF,S.Eastern-Africa,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,-1.83,3.07,6.19,
3721,24,SEAF,S.Eastern-Africa,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,3.74,,,
3722,24,SEAF,S.Eastern-Africa,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,4.53,,,
3723,24,SEAF,S.Eastern-Africa,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,1.51,3.97,,
3724,24,SEAF,S.Eastern-Africa,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,5.44,3.1,2.59,
3725,24,SEAF,S.Eastern-Africa,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,2.28,4.1,3.12,4.66
3726,24,SEAF,S.Eastern-Africa,NESM3,r1i1p1f1,ssp126,day,gn,pr,3.59,9.18,,
3727,24,SEAF,S.Eastern-Africa,NESM3,r1i1p1f1,ssp245,day,gn,pr,4.01,8.11,,
3728,24,SEAF,S.Eastern-Africa,NESM3,r1i1p1f1,ssp585,day,gn,pr,4.71,6.67,14.07,18.67
3729,24,SEAF,S.Eastern-Africa,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,8.58,10.16,,
3730,24,SEAF,S.Eastern-Africa,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,4.67,8.61,,
3731,24,SEAF,S.Eastern-Africa,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,7.35,6.97,14.31,
3732,24,SEAF,S.Eastern-Africa,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,8.4,8.21,,
3733,24,SEAF,S.Eastern-Africa,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,3.62,8.98,16.45,
3734,24,SEAF,S.Eastern-Africa,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,10.09,11.54,19.23,
3735,24,SEAF,S.Eastern-Africa,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,9.25,12.23,17.13,27.53
3736,24,SEAF,S.Eastern-Africa,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,5.79,11.55,,
3737,24,SEAF,S.Eastern-Africa,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,8.94,9.83,,
3738,24,SEAF,S.Eastern-Africa,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,9.13,13.13,18.18,29.14
3739,24,SEAF,S.Eastern-Africa,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,7.19,9.7,19.63,31.11
3740,24,SEAF,S.Eastern-Africa,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,9.62,13.43,20.55,32.82
3741,25,WSAF,W.Southern-Africa,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,-1.71,4.17,,
3742,25,WSAF,W.Southern-Africa,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,2.92,2.19,11.11,
3743,25,WSAF,W.Southern-Africa,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,3.75,4.44,3.03,4.2
3744,25,WSAF,W.Southern-Africa,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,7.31,6.74,7.44,8.54
3745,25,WSAF,W.Southern-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,-0.17,1.94,,
3746,25,WSAF,W.Southern-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,4.06,0.37,,
3747,25,WSAF,W.Southern-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,-0.83,0.68,2.4,
3748,25,WSAF,W.Southern-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,-1.15,1.98,5.38,-1.77
3749,25,WSAF,W.Southern-Africa,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,3.56,,,
3750,25,WSAF,W.Southern-Africa,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,6.34,5.12,,
3751,25,WSAF,W.Southern-Africa,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,4.98,1.54,7.26,
3752,25,WSAF,W.Southern-Africa,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,1.83,3.88,3.2,
3753,25,WSAF,W.Southern-Africa,CESM2,r1i1p1f1,ssp126,day,gn,pr,-0.91,-0.88,,
3754,25,WSAF,W.Southern-Africa,CESM2,r1i1p1f1,ssp245,day,gn,pr,0.61,1.02,3.96,
3755,25,WSAF,W.Southern-Africa,CESM2,r1i1p1f1,ssp370,day,gn,pr,-0.45,-6.13,-1.66,-0.41
3756,25,WSAF,W.Southern-Africa,CESM2,r1i1p1f1,ssp585,day,gn,pr,-1.27,-1.9,2.26,-1.98
3757,25,WSAF,W.Southern-Africa,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,4.88,2.26,,
3758,25,WSAF,W.Southern-Africa,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,0.4,-0.63,4.05,
3759,25,WSAF,W.Southern-Africa,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,1.99,0.72,-4.31,-5.38
3760,25,WSAF,W.Southern-Africa,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,-2.35,-1.87,1.14,0.13
3761,25,WSAF,W.Southern-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,-5.77,-1.67,,
3762,25,WSAF,W.Southern-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,-3.36,-4.76,-3.64,
3763,25,WSAF,W.Southern-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,-3.34,-5.45,-0.48,-4.86
3764,25,WSAF,W.Southern-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,-2.69,-5.25,-0.81,0.78
3765,25,WSAF,W.Southern-Africa,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,3.32,1.85,,
3766,25,WSAF,W.Southern-Africa,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,-1.62,-0.81,4.93,
3767,25,WSAF,W.Southern-Africa,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,4.09,4.58,2.27,6.01
3768,25,WSAF,W.Southern-Africa,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,pr,3.63,7.62,3.51,-1.96
3769,25,WSAF,W.Southern-Africa,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,pr,0.85,-1.66,,
3770,25,WSAF,W.Southern-Africa,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,pr,-2.75,-3.11,-2.55,-5.74
3771,25,WSAF,W.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,pr,-7.19,,,
3772,25,WSAF,W.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,pr,-11.23,,,
3773,25,WSAF,W.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,pr,-4.96,-4.77,-2.96,
3774,25,WSAF,W.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,pr,-2.06,-2.0,-2.91,-3.59
3775,25,WSAF,W.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,pr,-2.49,-4.34,-1.52,-10.87
3776,25,WSAF,W.Southern-Africa,CanESM5,r1i1p1f1,ssp119,day,gn,pr,-2.7,-0.66,,
3777,25,WSAF,W.Southern-Africa,CanESM5,r1i1p1f1,ssp126,day,gn,pr,-1.15,1.21,,
3778,25,WSAF,W.Southern-Africa,CanESM5,r1i1p1f1,ssp245,day,gn,pr,1.52,0.45,0.13,4.36
3779,25,WSAF,W.Southern-Africa,CanESM5,r1i1p1f1,ssp370,day,gn,pr,0.73,3.38,-2.44,-0.44
3780,25,WSAF,W.Southern-Africa,CanESM5,r1i1p1f1,ssp585,day,gn,pr,-1.94,-0.55,-0.33,-3.41
3781,25,WSAF,W.Southern-Africa,EC-Earth3,r1i1p1f1,ssp126,day,gr,pr,6.06,5.59,,
3782,25,WSAF,W.Southern-Africa,EC-Earth3,r1i1p1f1,ssp245,day,gr,pr,5.58,4.84,9.46,
3783,25,WSAF,W.Southern-Africa,EC-Earth3,r1i1p1f1,ssp370,day,gr,pr,5.34,7.88,9.24,7.79
3784,25,WSAF,W.Southern-Africa,EC-Earth3,r1i1p1f1,ssp585,day,gr,pr,3.9,4.86,8.78,13.32
3785,25,WSAF,W.Southern-Africa,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,pr,5.13,4.44,6.88,12.78
3786,25,WSAF,W.Southern-Africa,EC-Earth3-CC,r1i1p1f1,ssp245,day,gr,pr,2.16,5.78,9.15,
3787,25,WSAF,W.Southern-Africa,EC-Earth3-CC,r1i1p1f1,ssp585,day,gr,pr,2.45,7.88,8.93,11.48
3788,25,WSAF,W.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,pr,3.61,6.81,,
3789,25,WSAF,W.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,pr,3.84,5.16,,
3790,25,WSAF,W.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,pr,3.94,4.9,7.9,
3791,25,WSAF,W.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,pr,2.17,8.32,9.16,12.57
3792,25,WSAF,W.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,pr,3.04,6.22,7.08,10.51
3793,25,WSAF,W.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,pr,4.56,,,
3794,25,WSAF,W.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,pr,6.36,,,
3795,25,WSAF,W.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,pr,4.76,5.15,7.29,
3796,25,WSAF,W.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,pr,3.8,7.32,5.46,12.48
3797,25,WSAF,W.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,day,gr,pr,5.46,8.07,7.14,10.14
3798,25,WSAF,W.Southern-Africa,FGOALS-g3,r1i1p1f1,ssp245,day,gn,pr,0.85,-1.12,,
3799,25,WSAF,W.Southern-Africa,FGOALS-g3,r1i1p1f1,ssp370,day,gn,pr,1.66,3.99,0.35,
3800,25,WSAF,W.Southern-Africa,FGOALS-g3,r1i1p1f1,ssp585,day,gn,pr,-4.12,-0.08,3.27,
3801,25,WSAF,W.Southern-Africa,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,pr,-0.6,1.07,,
3802,25,WSAF,W.Southern-Africa,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,pr,-2.43,-4.72,1.73,-0.24
3803,25,WSAF,W.Southern-Africa,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,pr,-1.93,1.35,,
3804,25,WSAF,W.Southern-Africa,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,pr,2.31,-1.3,-3.18,
3805,25,WSAF,W.Southern-Africa,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,2.33,-0.55,-0.09,
3806,25,WSAF,W.Southern-Africa,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,-1.38,1.38,,
3807,25,WSAF,W.Southern-Africa,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,0.72,2.47,-0.54,
3808,25,WSAF,W.Southern-Africa,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,1.19,4.5,4.55,8.45
3809,25,WSAF,W.Southern-Africa,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,5.26,4.99,,
3810,25,WSAF,W.Southern-Africa,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,pr,-0.47,2.21,15.07,17.1
3811,25,WSAF,W.Southern-Africa,IITM-ESM,r1i1p1f1,ssp126,day,gn,pr,15.23,,,
3812,25,WSAF,W.Southern-Africa,IITM-ESM,r1i1p1f1,ssp245,day,gn,pr,19.26,14.57,,
3813,25,WSAF,W.Southern-Africa,IITM-ESM,r1i1p1f1,ssp585,day,gn,pr,18.03,11.02,29.5,
3814,25,WSAF,W.Southern-Africa,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,pr,4.01,,,
3815,25,WSAF,W.Southern-Africa,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,pr,1.34,8.26,,
3816,25,WSAF,W.Southern-Africa,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,pr,17.93,10.06,4.12,
3817,25,WSAF,W.Southern-Africa,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,pr,7.54,5.82,10.41,
3818,25,WSAF,W.Southern-Africa,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,pr,7.29,,,
3819,25,WSAF,W.Southern-Africa,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,pr,4.37,11.67,,
3820,25,WSAF,W.Southern-Africa,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,pr,11.16,13.72,12.61,
3821,25,WSAF,W.Southern-Africa,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,pr,7.8,17.97,11.99,
3822,25,WSAF,W.Southern-Africa,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,pr,2.32,7.41,,
3823,25,WSAF,W.Southern-Africa,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,pr,3.37,3.15,,
3824,25,WSAF,W.Southern-Africa,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,pr,2.34,3.67,9.28,
3825,25,WSAF,W.Southern-Africa,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,pr,3.86,6.89,10.39,15.06
3826,25,WSAF,W.Southern-Africa,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,pr,2.82,5.82,10.08,12.27
3827,25,WSAF,W.Southern-Africa,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,pr,3.4,3.98,,
3828,25,WSAF,W.Southern-Africa,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,pr,5.02,8.42,7.85,
3829,25,WSAF,W.Southern-Africa,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,pr,4.41,-0.24,6.38,2.44
3830,25,WSAF,W.Southern-Africa,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,pr,-1.11,-0.93,11.55,12.97
3831,25,WSAF,W.Southern-Africa,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,pr,1.94,,,
3832,25,WSAF,W.Southern-Africa,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,pr,6.99,10.98,,
3833,25,WSAF,W.Southern-Africa,KIOST-ESM,r1i1p1f1,ssp585,day,gr1,pr,4.97,8.66,8.62,
3834,25,WSAF,W.Southern-Africa,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,pr,5.29,,,
3835,25,WSAF,W.Southern-Africa,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,pr,4.33,7.17,,
3836,25,WSAF,W.Southern-Africa,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,pr,6.87,7.74,9.01,
3837,25,WSAF,W.Southern-Africa,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,pr,1.8,3.71,9.89,
3838,25,WSAF,W.Southern-Africa,MIROC6,r1i1p1f1,ssp126,day,gn,pr,-0.89,,,
3839,25,WSAF,W.Southern-Africa,MIROC6,r1i1p1f1,ssp245,day,gn,pr,4.96,3.11,,
3840,25,WSAF,W.Southern-Africa,MIROC6,r1i1p1f1,ssp370,day,gn,pr,3.27,0.7,,
3841,25,WSAF,W.Southern-Africa,MIROC6,r1i1p1f1,ssp585,day,gn,pr,3.69,5.67,13.74,
3842,25,WSAF,W.Southern-Africa,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,pr,4.86,,,
3843,25,WSAF,W.Southern-Africa,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,pr,4.04,0.43,,
3844,25,WSAF,W.Southern-Africa,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,pr,2.68,7.13,10.04,
3845,25,WSAF,W.Southern-Africa,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,-1.71,-0.74,7.01,
3846,25,WSAF,W.Southern-Africa,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,0.96,,,
3847,25,WSAF,W.Southern-Africa,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,3.47,1.94,,
3848,25,WSAF,W.Southern-Africa,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,3.55,4.65,6.6,
3849,25,WSAF,W.Southern-Africa,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,4.69,4.73,8.73,
3850,25,WSAF,W.Southern-Africa,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,3.19,,,
3851,25,WSAF,W.Southern-Africa,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,-1.09,,,
3852,25,WSAF,W.Southern-Africa,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,-0.93,6.75,,
3853,25,WSAF,W.Southern-Africa,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,-2.43,2.28,6.49,
3854,25,WSAF,W.Southern-Africa,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,-1.12,0.39,3.15,4.7
3855,25,WSAF,W.Southern-Africa,NESM3,r1i1p1f1,ssp126,day,gn,pr,1.28,9.9,,
3856,25,WSAF,W.Southern-Africa,NESM3,r1i1p1f1,ssp245,day,gn,pr,6.59,7.98,,
3857,25,WSAF,W.Southern-Africa,NESM3,r1i1p1f1,ssp585,day,gn,pr,4.27,7.7,16.31,20.23
3858,25,WSAF,W.Southern-Africa,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,-2.96,-7.24,,
3859,25,WSAF,W.Southern-Africa,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,-6.33,-8.88,,
3860,25,WSAF,W.Southern-Africa,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,-3.65,1.0,-3.57,
3861,25,WSAF,W.Southern-Africa,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,-2.15,-3.65,,
3862,25,WSAF,W.Southern-Africa,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,1.21,-0.89,-4.22,
3863,25,WSAF,W.Southern-Africa,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,1.5,4.97,-5.13,
3864,25,WSAF,W.Southern-Africa,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,3.92,2.41,4.41,5.43
3865,25,WSAF,W.Southern-Africa,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,-1.21,3.69,,
3866,25,WSAF,W.Southern-Africa,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,3.21,-2.52,,
3867,25,WSAF,W.Southern-Africa,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,-0.06,3.27,-0.37,2.82
3868,25,WSAF,W.Southern-Africa,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,1.26,2.61,0.81,5.43
3869,25,WSAF,W.Southern-Africa,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,2.76,2.0,-4.73,1.68
3870,26,ESAF,E.Southern-Africa,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,6.68,10.3,,
3871,26,ESAF,E.Southern-Africa,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,8.72,10.63,16.65,
3872,26,ESAF,E.Southern-Africa,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,8.51,13.56,23.59,28.88
3873,26,ESAF,E.Southern-Africa,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,7.21,16.19,25.52,22.49
3874,26,ESAF,E.Southern-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,8.25,6.96,,
3875,26,ESAF,E.Southern-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,7.65,12.8,,
3876,26,ESAF,E.Southern-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,14.13,11.74,21.14,
3877,26,ESAF,E.Southern-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,4.65,12.6,13.42,22.67
3878,26,ESAF,E.Southern-Africa,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,13.04,,,
3879,26,ESAF,E.Southern-Africa,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,13.71,8.06,,
3880,26,ESAF,E.Southern-Africa,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,11.13,14.92,20.84,
3881,26,ESAF,E.Southern-Africa,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,13.09,11.03,21.13,
3882,26,ESAF,E.Southern-Africa,CESM2,r1i1p1f1,ssp126,day,gn,pr,5.03,5.89,,
3883,26,ESAF,E.Southern-Africa,CESM2,r1i1p1f1,ssp245,day,gn,pr,-0.07,-0.37,13.87,
3884,26,ESAF,E.Southern-Africa,CESM2,r1i1p1f1,ssp370,day,gn,pr,3.13,4.21,10.01,10.5
3885,26,ESAF,E.Southern-Africa,CESM2,r1i1p1f1,ssp585,day,gn,pr,5.76,11.86,9.6,12.22
3886,26,ESAF,E.Southern-Africa,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,1.93,5.03,,
3887,26,ESAF,E.Southern-Africa,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,3.48,9.15,13.01,
3888,26,ESAF,E.Southern-Africa,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,3.67,4.62,14.58,19.75
3889,26,ESAF,E.Southern-Africa,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,7.27,11.07,10.31,14.57
3890,26,ESAF,E.Southern-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,-4.5,1.5,,
3891,26,ESAF,E.Southern-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,-7.86,4.13,6.1,
3892,26,ESAF,E.Southern-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,-4.01,-2.35,5.23,1.41
3893,26,ESAF,E.Southern-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,-6.15,3.42,13.47,6.68
3894,26,ESAF,E.Southern-Africa,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,4.58,0.08,,
3895,26,ESAF,E.Southern-Africa,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,1.64,-0.06,1.91,
3896,26,ESAF,E.Southern-Africa,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,1.76,-2.45,2.35,0.0
3897,26,ESAF,E.Southern-Africa,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,pr,0.27,-0.45,0.45,3.74
3898,26,ESAF,E.Southern-Africa,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,pr,-5.87,-3.7,,
3899,26,ESAF,E.Southern-Africa,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,pr,-1.23,-0.75,-2.51,-4.18
3900,26,ESAF,E.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,pr,-4.25,,,
3901,26,ESAF,E.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,pr,-4.28,,,
3902,26,ESAF,E.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,pr,3.57,-3.19,-3.72,
3903,26,ESAF,E.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,pr,-4.19,4.05,0.05,1.8
3904,26,ESAF,E.Southern-Africa,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,pr,-1.29,1.46,3.14,-4.67
3905,26,ESAF,E.Southern-Africa,CanESM5,r1i1p1f1,ssp119,day,gn,pr,7.51,11.49,,
3906,26,ESAF,E.Southern-Africa,CanESM5,r1i1p1f1,ssp126,day,gn,pr,10.52,10.28,,
3907,26,ESAF,E.Southern-Africa,CanESM5,r1i1p1f1,ssp245,day,gn,pr,8.23,8.39,11.22,15.8
3908,26,ESAF,E.Southern-Africa,CanESM5,r1i1p1f1,ssp370,day,gn,pr,10.23,10.63,12.95,18.4
3909,26,ESAF,E.Southern-Africa,CanESM5,r1i1p1f1,ssp585,day,gn,pr,10.65,8.48,20.05,17.48
3910,26,ESAF,E.Southern-Africa,EC-Earth3,r1i1p1f1,ssp126,day,gr,pr,5.91,10.3,,
3911,26,ESAF,E.Southern-Africa,EC-Earth3,r1i1p1f1,ssp245,day,gr,pr,7.49,7.07,14.45,
3912,26,ESAF,E.Southern-Africa,EC-Earth3,r1i1p1f1,ssp370,day,gr,pr,6.49,6.6,12.59,21.14
3913,26,ESAF,E.Southern-Africa,EC-Earth3,r1i1p1f1,ssp585,day,gr,pr,6.96,10.18,14.86,18.85
3914,26,ESAF,E.Southern-Africa,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,pr,8.99,6.8,10.2,14.12
3915,26,ESAF,E.Southern-Africa,EC-Earth3-CC,r1i1p1f1,ssp245,day,gr,pr,3.05,5.85,13.49,
3916,26,ESAF,E.Southern-Africa,EC-Earth3-CC,r1i1p1f1,ssp585,day,gr,pr,3.1,10.28,9.31,15.49
3917,26,ESAF,E.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,pr,5.5,9.85,,
3918,26,ESAF,E.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,pr,4.03,9.4,,
3919,26,ESAF,E.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,pr,6.46,7.67,11.8,
3920,26,ESAF,E.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,pr,5.1,8.04,13.45,20.67
3921,26,ESAF,E.Southern-Africa,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,pr,4.37,8.06,9.23,16.59
3922,26,ESAF,E.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,pr,4.66,,,
3923,26,ESAF,E.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,pr,5.62,,,
3924,26,ESAF,E.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,pr,2.76,5.36,10.12,
3925,26,ESAF,E.Southern-Africa,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,pr,2.25,5.32,10.77,14.44
