# cmip6: regional means at warming levels for individual models - CDD
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: CDD
# variable: pr
# units: day
,region,abbrevs,names,model,ens,exp,table,grid,varn,1.5,2.0,3.0,4.0
3025,19,MED,Mediterranean,FGOALS-g3,r1i1p1f1,ssp370,day,gn,pr,4.67,4.4,8.17,
3026,19,MED,Mediterranean,FGOALS-g3,r1i1p1f1,ssp585,day,gn,pr,3.91,7.8,8.99,
3027,19,MED,Mediterranean,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,pr,3.36,8.01,,
3028,19,MED,Mediterranean,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,pr,5.43,11.68,14.67,24.92
3029,19,MED,Mediterranean,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,pr,-0.23,6.33,,
3030,19,MED,Mediterranean,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,pr,6.78,14.38,16.47,
3031,19,MED,Mediterranean,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,4.19,9.03,13.53,
3032,19,MED,Mediterranean,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,6.26,9.07,,
3033,19,MED,Mediterranean,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,10.19,6.37,16.37,
3034,19,MED,Mediterranean,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,9.95,8.49,7.72,13.08
3035,19,MED,Mediterranean,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,2.35,5.23,,
3036,19,MED,Mediterranean,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,pr,4.33,4.49,7.03,12.62
3037,19,MED,Mediterranean,IITM-ESM,r1i1p1f1,ssp126,day,gn,pr,5.88,,,
3038,19,MED,Mediterranean,IITM-ESM,r1i1p1f1,ssp245,day,gn,pr,6.25,8.55,,
3039,19,MED,Mediterranean,IITM-ESM,r1i1p1f1,ssp585,day,gn,pr,6.66,10.32,10.43,
3040,19,MED,Mediterranean,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,pr,7.28,,,
3041,19,MED,Mediterranean,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,pr,7.21,9.34,,
3042,19,MED,Mediterranean,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,pr,4.31,7.7,9.59,
3043,19,MED,Mediterranean,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,pr,8.06,7.42,9.81,
3044,19,MED,Mediterranean,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,pr,2.3,,,
3045,19,MED,Mediterranean,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,pr,2.39,5.24,,
3046,19,MED,Mediterranean,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,pr,2.7,2.56,8.0,
3047,19,MED,Mediterranean,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,pr,2.8,3.36,8.33,
3048,19,MED,Mediterranean,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,pr,8.17,16.94,,
3049,19,MED,Mediterranean,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,pr,13.42,16.86,,
3050,19,MED,Mediterranean,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,pr,10.12,16.03,24.8,
3051,19,MED,Mediterranean,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,pr,7.71,16.52,22.69,30.42
3052,19,MED,Mediterranean,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,pr,10.72,16.54,22.61,30.3
3053,19,MED,Mediterranean,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,pr,9.05,12.19,,
3054,19,MED,Mediterranean,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,pr,10.06,13.51,16.36,
3055,19,MED,Mediterranean,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,pr,7.65,13.23,18.88,25.14
3056,19,MED,Mediterranean,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,pr,10.0,12.9,13.83,18.75
3057,19,MED,Mediterranean,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,pr,10.33,,,
3058,19,MED,Mediterranean,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,pr,7.08,9.0,,
3059,19,MED,Mediterranean,KIOST-ESM,r1i1p1f1,ssp585,day,gr1,pr,9.69,12.31,16.87,
3060,19,MED,Mediterranean,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,pr,4.29,,,
3061,19,MED,Mediterranean,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,pr,3.43,7.93,,
3062,19,MED,Mediterranean,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,pr,1.32,2.81,8.05,
3063,19,MED,Mediterranean,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,pr,3.25,6.23,9.73,
3064,19,MED,Mediterranean,MIROC6,r1i1p1f1,ssp126,day,gn,pr,5.15,,,
3065,19,MED,Mediterranean,MIROC6,r1i1p1f1,ssp245,day,gn,pr,2.29,5.5,,
3066,19,MED,Mediterranean,MIROC6,r1i1p1f1,ssp370,day,gn,pr,2.54,3.78,,
3067,19,MED,Mediterranean,MIROC6,r1i1p1f1,ssp585,day,gn,pr,5.15,7.08,10.11,
3068,19,MED,Mediterranean,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,pr,15.03,,,
3069,19,MED,Mediterranean,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,pr,16.06,23.46,,
3070,19,MED,Mediterranean,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,pr,14.63,23.71,27.7,
3071,19,MED,Mediterranean,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,13.35,21.56,28.43,
3072,19,MED,Mediterranean,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,17.8,,,
3073,19,MED,Mediterranean,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,18.07,25.65,,
3074,19,MED,Mediterranean,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,22.35,24.06,34.78,
3075,19,MED,Mediterranean,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,16.0,23.08,37.12,
3076,19,MED,Mediterranean,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,5.89,,,
3077,19,MED,Mediterranean,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,4.69,,,
3078,19,MED,Mediterranean,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,0.14,4.73,,
3079,19,MED,Mediterranean,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,3.79,4.8,10.66,
3080,19,MED,Mediterranean,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,2.5,4.07,9.58,13.2
3081,19,MED,Mediterranean,NESM3,r1i1p1f1,ssp126,day,gn,pr,11.68,16.1,,
3082,19,MED,Mediterranean,NESM3,r1i1p1f1,ssp245,day,gn,pr,12.98,16.62,,
3083,19,MED,Mediterranean,NESM3,r1i1p1f1,ssp585,day,gn,pr,9.71,16.0,27.59,42.77
3084,19,MED,Mediterranean,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,4.29,11.11,,
3085,19,MED,Mediterranean,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,6.32,13.14,,
3086,19,MED,Mediterranean,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,11.95,10.66,15.44,
3087,19,MED,Mediterranean,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,7.56,15.96,,
3088,19,MED,Mediterranean,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,5.75,11.84,15.79,
3089,19,MED,Mediterranean,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,5.87,9.42,17.78,
3090,19,MED,Mediterranean,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,6.27,4.45,9.67,19.02
3091,19,MED,Mediterranean,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,3.78,7.18,,
3092,19,MED,Mediterranean,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,5.09,4.98,,
3093,19,MED,Mediterranean,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,0.69,1.02,7.32,11.7
3094,19,MED,Mediterranean,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,4.03,5.33,10.34,19.15
3095,19,MED,Mediterranean,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,-0.26,2.97,11.1,12.54
3096,20,SAH,Sahara,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,-19.89,-16.42,,
3097,20,SAH,Sahara,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,-24.56,-24.52,-20.3,
3098,20,SAH,Sahara,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,-18.43,-19.84,-22.7,-30.83
3099,20,SAH,Sahara,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,-27.18,-14.29,-17.14,-18.8
3100,20,SAH,Sahara,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,-12.38,-6.8,,
3101,20,SAH,Sahara,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,-13.4,-13.51,,
3102,20,SAH,Sahara,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,-14.23,-11.23,-16.43,
3103,20,SAH,Sahara,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,-13.33,-15.35,-16.02,-11.62
3104,20,SAH,Sahara,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,-2.36,,,
3105,20,SAH,Sahara,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,-7.68,-9.08,,
3106,20,SAH,Sahara,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,-3.11,-4.11,-5.46,
3107,20,SAH,Sahara,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,-4.16,-9.92,-7.31,
3108,20,SAH,Sahara,CESM2,r1i1p1f1,ssp126,day,gn,pr,-4.49,-3.0,,
3109,20,SAH,Sahara,CESM2,r1i1p1f1,ssp245,day,gn,pr,-11.41,-10.17,-8.15,
3110,20,SAH,Sahara,CESM2,r1i1p1f1,ssp370,day,gn,pr,-7.22,-5.86,-13.19,-9.66
3111,20,SAH,Sahara,CESM2,r1i1p1f1,ssp585,day,gn,pr,-9.48,-9.85,-14.42,-7.81
3112,20,SAH,Sahara,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,-8.31,-6.0,,
3113,20,SAH,Sahara,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,-9.95,-11.06,-4.94,
3114,20,SAH,Sahara,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,-7.44,-12.51,-10.88,-15.26
3115,20,SAH,Sahara,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,-11.17,-10.82,-8.05,-10.96
3116,20,SAH,Sahara,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,-27.55,-21.9,,
3117,20,SAH,Sahara,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,-24.22,-32.03,-33.44,
3118,20,SAH,Sahara,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,-16.52,-27.2,-35.33,-47.52
3119,20,SAH,Sahara,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,-25.75,-25.93,-30.43,-33.19
3120,20,SAH,Sahara,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,1.32,4.47,,
3121,20,SAH,Sahara,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,-0.16,6.39,9.11,
3122,20,SAH,Sahara,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,-4.51,2.54,-3.13,-3.08
3123,20,SAH,Sahara,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,pr,-2.95,-3.93,0.07,5.67
3124,20,SAH,Sahara,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,pr,-10.86,-2.31,,
3125,20,SAH,Sahara,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,pr,-10.0,-6.02,-6.12,1.27
3126,20,SAH,Sahara,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,pr,2.16,,,
3127,20,SAH,Sahara,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,pr,-6.03,,,
3128,20,SAH,Sahara,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,pr,-3.06,-4.7,-2.3,
3129,20,SAH,Sahara,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,pr,-12.77,-7.81,-14.03,-18.92
3130,20,SAH,Sahara,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,pr,-6.74,-4.88,-1.67,-10.52
3131,20,SAH,Sahara,CanESM5,r1i1p1f1,ssp119,day,gn,pr,-13.37,-10.68,,
3132,20,SAH,Sahara,CanESM5,r1i1p1f1,ssp126,day,gn,pr,-12.41,-9.96,,
3133,20,SAH,Sahara,CanESM5,r1i1p1f1,ssp245,day,gn,pr,-10.53,-11.85,-14.21,-15.71
3134,20,SAH,Sahara,CanESM5,r1i1p1f1,ssp370,day,gn,pr,-13.01,-13.85,-21.78,-24.95
3135,20,SAH,Sahara,CanESM5,r1i1p1f1,ssp585,day,gn,pr,-13.31,-17.46,-21.63,-21.39
3136,20,SAH,Sahara,EC-Earth3,r1i1p1f1,ssp126,day,gr,pr,-28.23,-29.96,,
3137,20,SAH,Sahara,EC-Earth3,r1i1p1f1,ssp245,day,gr,pr,-21.64,-27.11,-24.53,
3138,20,SAH,Sahara,EC-Earth3,r1i1p1f1,ssp370,day,gr,pr,-14.65,-34.59,-54.24,-57.41
3139,20,SAH,Sahara,EC-Earth3,r1i1p1f1,ssp585,day,gr,pr,-19.95,-39.96,-50.59,-71.74
3140,20,SAH,Sahara,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,pr,-41.21,-35.82,-52.59,-62.51
3141,20,SAH,Sahara,EC-Earth3-CC,r1i1p1f1,ssp245,day,gr,pr,-26.4,-38.39,-47.43,
3142,20,SAH,Sahara,EC-Earth3-CC,r1i1p1f1,ssp585,day,gr,pr,-29.59,-30.72,-51.82,-61.97
3143,20,SAH,Sahara,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,pr,-32.68,-32.48,,
3144,20,SAH,Sahara,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,pr,-33.94,-28.45,,
3145,20,SAH,Sahara,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,pr,-29.37,-31.63,-39.8,
3146,20,SAH,Sahara,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,pr,-27.05,-31.85,-54.01,-62.67
3147,20,SAH,Sahara,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,pr,-31.8,-42.87,-45.07,-70.01
3148,20,SAH,Sahara,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,pr,-12.18,,,
3149,20,SAH,Sahara,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,pr,-20.1,,,
3150,20,SAH,Sahara,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,pr,-29.18,-15.95,-21.93,
3151,20,SAH,Sahara,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,pr,-22.34,-21.59,-31.52,-34.22
3152,20,SAH,Sahara,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,day,gr,pr,-16.62,-20.37,-33.41,-39.09
3153,20,SAH,Sahara,FGOALS-g3,r1i1p1f1,ssp245,day,gn,pr,4.43,7.48,,
3154,20,SAH,Sahara,FGOALS-g3,r1i1p1f1,ssp370,day,gn,pr,4.85,2.21,4.52,
3155,20,SAH,Sahara,FGOALS-g3,r1i1p1f1,ssp585,day,gn,pr,5.32,7.99,6.13,
3156,20,SAH,Sahara,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,pr,-16.08,-11.03,,
3157,20,SAH,Sahara,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,pr,-6.18,-2.29,-7.66,-8.86
3158,20,SAH,Sahara,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,pr,-7.23,-4.63,,
3159,20,SAH,Sahara,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,pr,-0.48,6.19,4.91,
3160,20,SAH,Sahara,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,-6.29,-0.13,5.26,
3161,20,SAH,Sahara,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,-8.35,-6.02,,
3162,20,SAH,Sahara,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,-2.02,-16.67,-6.94,
3163,20,SAH,Sahara,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,-11.94,-15.64,-17.33,-19.08
3164,20,SAH,Sahara,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,-4.62,-2.52,,
3165,20,SAH,Sahara,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,pr,-5.4,-10.08,-16.5,-13.71
3166,20,SAH,Sahara,IITM-ESM,r1i1p1f1,ssp126,day,gn,pr,3.92,,,
3167,20,SAH,Sahara,IITM-ESM,r1i1p1f1,ssp245,day,gn,pr,2.3,0.12,,
3168,20,SAH,Sahara,IITM-ESM,r1i1p1f1,ssp585,day,gn,pr,-4.03,1.24,-5.96,
3169,20,SAH,Sahara,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,pr,1.01,,,
3170,20,SAH,Sahara,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,pr,2.18,-1.17,,
3171,20,SAH,Sahara,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,pr,-0.63,-2.94,-2.18,
3172,20,SAH,Sahara,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,pr,0.61,-3.39,-9.52,
3173,20,SAH,Sahara,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,pr,-5.92,,,
3174,20,SAH,Sahara,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,pr,-3.41,-2.43,,
3175,20,SAH,Sahara,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,pr,-3.7,-4.84,-9.9,
3176,20,SAH,Sahara,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,pr,-3.68,-5.96,-4.31,
3177,20,SAH,Sahara,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,pr,-4.22,-3.05,,
3178,20,SAH,Sahara,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,pr,-5.08,-0.4,,
3179,20,SAH,Sahara,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,pr,-2.05,-2.43,-7.24,
3180,20,SAH,Sahara,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,pr,-14.05,-0.07,-6.99,-7.97
3181,20,SAH,Sahara,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,pr,-5.96,-8.03,-9.94,-7.68
3182,20,SAH,Sahara,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,pr,-3.67,-4.06,,
3183,20,SAH,Sahara,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,pr,1.57,0.58,-1.03,
3184,20,SAH,Sahara,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,pr,-5.45,-3.91,-3.15,-5.55
3185,20,SAH,Sahara,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,pr,-1.84,-5.89,-10.98,-4.88
3186,20,SAH,Sahara,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,pr,9.72,,,
3187,20,SAH,Sahara,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,pr,7.31,9.79,,
3188,20,SAH,Sahara,KIOST-ESM,r1i1p1f1,ssp585,day,gr1,pr,6.36,8.01,11.01,
3189,20,SAH,Sahara,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,pr,2.0,,,
3190,20,SAH,Sahara,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,pr,-8.12,0.57,,
3191,20,SAH,Sahara,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,pr,-6.03,-2.48,-8.39,
3192,20,SAH,Sahara,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,pr,-10.85,-2.96,-2.23,
3193,20,SAH,Sahara,MIROC6,r1i1p1f1,ssp126,day,gn,pr,-1.09,,,
3194,20,SAH,Sahara,MIROC6,r1i1p1f1,ssp245,day,gn,pr,-7.05,-2.02,,
3195,20,SAH,Sahara,MIROC6,r1i1p1f1,ssp370,day,gn,pr,-8.26,-0.96,,
3196,20,SAH,Sahara,MIROC6,r1i1p1f1,ssp585,day,gn,pr,-3.93,-1.98,-2.51,
3197,20,SAH,Sahara,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,pr,-12.43,,,
3198,20,SAH,Sahara,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,pr,-9.17,-2.48,,
3199,20,SAH,Sahara,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,pr,-12.91,-5.5,-5.89,
3200,20,SAH,Sahara,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,-7.23,-10.94,-14.77,
3201,20,SAH,Sahara,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,-4.91,,,
3202,20,SAH,Sahara,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,-8.8,-4.85,,
3203,20,SAH,Sahara,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,-10.8,-14.32,-7.27,
3204,20,SAH,Sahara,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,-7.36,-8.31,-18.79,
3205,20,SAH,Sahara,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,-8.04,,,
3206,20,SAH,Sahara,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,-5.08,,,
3207,20,SAH,Sahara,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,-13.45,-12.71,,
3208,20,SAH,Sahara,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,-12.53,-15.76,-10.66,
3209,20,SAH,Sahara,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,-15.76,-16.27,-11.42,-14.13
3210,20,SAH,Sahara,NESM3,r1i1p1f1,ssp126,day,gn,pr,-12.34,-8.78,,
3211,20,SAH,Sahara,NESM3,r1i1p1f1,ssp245,day,gn,pr,-14.53,-14.2,,
3212,20,SAH,Sahara,NESM3,r1i1p1f1,ssp585,day,gn,pr,-15.06,-16.23,-23.91,-28.93
3213,20,SAH,Sahara,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,-7.21,4.12,,
3214,20,SAH,Sahara,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,-1.28,8.42,,
3215,20,SAH,Sahara,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,7.26,1.85,4.56,
3216,20,SAH,Sahara,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,-2.21,-2.13,,
3217,20,SAH,Sahara,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,-8.3,0.07,-3.22,
3218,20,SAH,Sahara,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,-4.59,0.34,4.24,
3219,20,SAH,Sahara,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,-7.15,-10.26,-10.46,-5.11
3220,20,SAH,Sahara,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,-12.5,-7.0,,
3221,20,SAH,Sahara,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,-3.68,-9.57,,
3222,20,SAH,Sahara,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,-8.82,-16.48,-10.84,-14.87
3223,20,SAH,Sahara,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,-10.26,-13.14,-16.54,-13.67
3224,20,SAH,Sahara,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,-13.89,-18.09,-14.31,-14.37
3225,21,WAF,Western-Africa,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,-3.33,-5.72,,
3226,21,WAF,Western-Africa,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,-4.02,-2.22,-5.12,
3227,21,WAF,Western-Africa,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,-4.32,-2.86,-1.33,-1.76
3228,21,WAF,Western-Africa,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,-1.34,-0.62,-0.66,0.45
3229,21,WAF,Western-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,-3.93,-0.82,,
3230,21,WAF,Western-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,-3.36,-3.25,,
3231,21,WAF,Western-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,-2.87,-1.12,-2.52,
3232,21,WAF,Western-Africa,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,-1.76,-1.28,-0.89,-3.74
3233,21,WAF,Western-Africa,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,0.07,,,
3234,21,WAF,Western-Africa,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,0.25,1.72,,
3235,21,WAF,Western-Africa,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,-0.99,1.11,4.17,
3236,21,WAF,Western-Africa,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,0.67,2.5,5.52,
3237,21,WAF,Western-Africa,CESM2,r1i1p1f1,ssp126,day,gn,pr,4.05,3.07,,
3238,21,WAF,Western-Africa,CESM2,r1i1p1f1,ssp245,day,gn,pr,-1.91,-0.74,3.51,
3239,21,WAF,Western-Africa,CESM2,r1i1p1f1,ssp370,day,gn,pr,-2.62,0.55,-1.18,-1.27
3240,21,WAF,Western-Africa,CESM2,r1i1p1f1,ssp585,day,gn,pr,-3.69,-4.19,0.56,0.46
3241,21,WAF,Western-Africa,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,0.34,0.52,,
3242,21,WAF,Western-Africa,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,-2.6,-0.23,5.29,
3243,21,WAF,Western-Africa,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,-0.67,-0.26,-0.43,-0.03
3244,21,WAF,Western-Africa,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,-3.22,-1.38,0.18,-1.07
3245,21,WAF,Western-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,-4.44,-2.5,,
3246,21,WAF,Western-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,-1.07,-4.25,-4.2,
3247,21,WAF,Western-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,-0.09,-2.04,-3.96,-11.29
3248,21,WAF,Western-Africa,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,-1.23,-2.44,-2.73,-7.44
3249,21,WAF,Western-Africa,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,5.08,4.8,,
3250,21,WAF,Western-Africa,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,2.24,1.76,4.4,
3251,21,WAF,Western-Africa,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,3.53,4.67,2.42,4.73
