# cmip6: multi-model-median regional means at warming levels - TXx
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: TXx
# variable: tasmax
# units: °C
,region,abbrevs,names,model,ens,exp,postprocess,table,grid,varn,1.5,2.0,3.0,4.0
2214,15,SSA,S.South-America,MIROC6,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.53,2.93,,
2215,15,SSA,S.South-America,MIROC6,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.54,2.73,4.56,
2216,15,SSA,S.South-America,MPI-ESM1-2-HR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.36,,,
2217,15,SSA,S.South-America,MPI-ESM1-2-HR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.4,1.96,,
2218,15,SSA,S.South-America,MPI-ESM1-2-HR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.27,2.12,3.61,
2219,15,SSA,S.South-America,MPI-ESM1-2-HR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.98,2.77,3.69,
2220,15,SSA,S.South-America,MPI-ESM1-2-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.79,,,
2221,15,SSA,S.South-America,MPI-ESM1-2-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.38,2.08,,
2222,15,SSA,S.South-America,MPI-ESM1-2-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.57,3.0,3.87,
2223,15,SSA,S.South-America,MPI-ESM1-2-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.02,2.22,3.41,
2224,15,SSA,S.South-America,MRI-ESM2-0,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,2.16,,,
2225,15,SSA,S.South-America,MRI-ESM2-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.34,,,
2226,15,SSA,S.South-America,MRI-ESM2-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.52,2.49,,
2227,15,SSA,S.South-America,MRI-ESM2-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.61,2.12,4.01,
2228,15,SSA,S.South-America,MRI-ESM2-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.49,2.4,3.78,5.25
2229,15,SSA,S.South-America,NESM3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.62,2.01,,
2230,15,SSA,S.South-America,NESM3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.72,2.09,,
2231,15,SSA,S.South-America,NESM3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.13,1.55,3.24,4.73
2232,15,SSA,S.South-America,NorESM2-MM,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.69,2.58,,
2233,15,SSA,S.South-America,NorESM2-MM,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.53,2.33,3.0,
2234,15,SSA,S.South-America,NorESM2-MM,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.37,2.22,3.56,
2235,15,SSA,S.South-America,UKESM1-0-LL,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gn,tasmax,2.76,2.87,,
2236,15,SSA,S.South-America,UKESM1-0-LL,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.29,2.84,,
2237,15,SSA,S.South-America,UKESM1-0-LL,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.96,2.74,3.9,4.99
2238,15,SSA,S.South-America,UKESM1-0-LL,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.14,2.71,3.85,5.41
2239,15,SSA,S.South-America,UKESM1-0-LL,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.87,2.48,4.31,5.67
2240,16,NEU,N.Europe,ACCESS-CM2,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.74,2.66,,
2241,16,NEU,N.Europe,ACCESS-CM2,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.28,2.73,4.5,
2242,16,NEU,N.Europe,ACCESS-CM2,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.0,3.05,4.48,6.63
2243,16,NEU,N.Europe,ACCESS-CM2,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.78,2.89,4.27,5.57
2244,16,NEU,N.Europe,ACCESS-ESM1-5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.67,3.41,,
2245,16,NEU,N.Europe,ACCESS-ESM1-5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.34,3.68,,
2246,16,NEU,N.Europe,ACCESS-ESM1-5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.68,3.17,5.22,
2247,16,NEU,N.Europe,ACCESS-ESM1-5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.56,3.97,5.57,6.99
2248,16,NEU,N.Europe,AWI-CM-1-1-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.03,2.12,,
2249,16,NEU,N.Europe,AWI-CM-1-1-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.8,1.98,,
2250,16,NEU,N.Europe,AWI-CM-1-1-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.74,2.24,3.87,
2251,16,NEU,N.Europe,AWI-CM-1-1-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.36,2.48,4.18,4.9
2252,16,NEU,N.Europe,BCC-CSM2-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.14,,,
2253,16,NEU,N.Europe,BCC-CSM2-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.59,4.27,,
2254,16,NEU,N.Europe,BCC-CSM2-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.37,3.42,5.55,
2255,16,NEU,N.Europe,BCC-CSM2-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.95,3.26,4.22,
2256,16,NEU,N.Europe,CMCC-CM2-SR5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.9,2.72,,
2257,16,NEU,N.Europe,CMCC-CM2-SR5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.08,2.28,4.83,
2258,16,NEU,N.Europe,CMCC-CM2-SR5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.41,2.73,3.98,5.74
2259,16,NEU,N.Europe,CMCC-CM2-SR5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.99,2.78,4.63,5.49
2260,16,NEU,N.Europe,CNRM-CM6-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,2.17,2.74,,
2261,16,NEU,N.Europe,CNRM-CM6-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,2.2,2.85,4.39,
2262,16,NEU,N.Europe,CNRM-CM6-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,2.12,2.81,3.81,4.95
2263,16,NEU,N.Europe,CNRM-CM6-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,2.29,3.07,3.8,4.86
2264,16,NEU,N.Europe,CNRM-CM6-1-HR,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.96,2.46,,
2265,16,NEU,N.Europe,CNRM-CM6-1-HR,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.88,2.53,3.93,5.19
2266,16,NEU,N.Europe,CNRM-ESM2-1,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.72,,,
2267,16,NEU,N.Europe,CNRM-ESM2-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.81,,,
2268,16,NEU,N.Europe,CNRM-ESM2-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,2.14,2.2,3.33,
2269,16,NEU,N.Europe,CNRM-ESM2-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.94,2.96,3.37,4.3
2270,16,NEU,N.Europe,CNRM-ESM2-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,2.25,2.51,3.46,4.56
2271,16,NEU,N.Europe,CanESM5,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.62,2.06,,
2272,16,NEU,N.Europe,CanESM5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.77,2.32,,
2273,16,NEU,N.Europe,CanESM5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.5,2.06,3.45,3.86
2274,16,NEU,N.Europe,CanESM5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.35,2.03,3.34,4.76
2275,16,NEU,N.Europe,CanESM5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.67,2.07,3.2,4.38
2276,16,NEU,N.Europe,EC-Earth3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,0.94,2.19,,
2277,16,NEU,N.Europe,EC-Earth3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,0.8,1.78,2.65,
2278,16,NEU,N.Europe,EC-Earth3,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,0.4,1.21,2.56,3.37
2279,16,NEU,N.Europe,EC-Earth3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.36,2.03,3.18,3.52
2280,16,NEU,N.Europe,EC-Earth3-AerChem,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.16,0.94,2.01,3.21
2281,16,NEU,N.Europe,EC-Earth3-Veg,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.05,1.54,,
2282,16,NEU,N.Europe,EC-Earth3-Veg,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,0.99,1.6,,
2283,16,NEU,N.Europe,EC-Earth3-Veg,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,0.82,1.76,3.54,
2284,16,NEU,N.Europe,EC-Earth3-Veg,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,0.95,1.61,3.24,4.04
2285,16,NEU,N.Europe,EC-Earth3-Veg,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,0.97,1.56,3.25,4.5
2286,16,NEU,N.Europe,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,0.67,,,
2287,16,NEU,N.Europe,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.22,,,
2288,16,NEU,N.Europe,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.31,2.21,2.61,
2289,16,NEU,N.Europe,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.32,1.44,3.01,3.95
2290,16,NEU,N.Europe,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.29,1.3,3.17,4.52
2291,16,NEU,N.Europe,FGOALS-g3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.61,2.11,,
2292,16,NEU,N.Europe,FGOALS-g3,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.19,2.86,3.16,
2293,16,NEU,N.Europe,FGOALS-g3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.21,2.47,3.02,
2294,16,NEU,N.Europe,GFDL-CM4,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,2.32,2.96,,
2295,16,NEU,N.Europe,GFDL-CM4,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.9,2.63,4.16,5.76
2296,16,NEU,N.Europe,GFDL-ESM4,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,2.07,2.53,,
2297,16,NEU,N.Europe,GFDL-ESM4,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.32,2.43,3.65,
2298,16,NEU,N.Europe,GFDL-ESM4,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.77,2.64,3.26,
2299,16,NEU,N.Europe,HadGEM3-GC31-LL,r1i1p1f3,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.95,3.16,,
2300,16,NEU,N.Europe,HadGEM3-GC31-LL,r1i1p1f3,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.52,2.16,3.63,
2301,16,NEU,N.Europe,HadGEM3-GC31-LL,r1i1p1f3,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.71,2.83,4.64,6.35
2302,16,NEU,N.Europe,HadGEM3-GC31-MM,r1i1p1f3,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.58,3.42,,
2303,16,NEU,N.Europe,HadGEM3-GC31-MM,r1i1p1f3,ssp585,txx_reg_ave_ar6,day,gn,tasmax,3.3,3.86,5.5,6.84
2304,16,NEU,N.Europe,INM-CM4-8,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,2.17,,,
2305,16,NEU,N.Europe,INM-CM4-8,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.76,2.38,,
2306,16,NEU,N.Europe,INM-CM4-8,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,2.38,2.69,2.98,
2307,16,NEU,N.Europe,INM-CM4-8,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.63,2.18,3.34,
2308,16,NEU,N.Europe,INM-CM5-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,2.74,,,
2309,16,NEU,N.Europe,INM-CM5-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.87,3.52,,
2310,16,NEU,N.Europe,INM-CM5-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,2.57,2.92,4.28,
2311,16,NEU,N.Europe,INM-CM5-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,2.89,3.86,4.85,
2312,16,NEU,N.Europe,IPSL-CM6A-LR,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.57,2.55,,
2313,16,NEU,N.Europe,IPSL-CM6A-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.5,2.27,,
2314,16,NEU,N.Europe,IPSL-CM6A-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.52,2.11,3.58,
2315,16,NEU,N.Europe,IPSL-CM6A-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.42,2.41,3.36,5.28
2316,16,NEU,N.Europe,IPSL-CM6A-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.2,2.62,3.8,5.75
2317,16,NEU,N.Europe,KACE-1-0-G,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,3.9,4.52,,
2318,16,NEU,N.Europe,KACE-1-0-G,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,3.48,4.54,5.93,7.75
2319,16,NEU,N.Europe,KIOST-ESM,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,2.42,,,
2320,16,NEU,N.Europe,MIROC-ES2L,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.3,,,
2321,16,NEU,N.Europe,MIROC-ES2L,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.72,2.83,,
2322,16,NEU,N.Europe,MIROC-ES2L,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.56,3.24,5.04,
2323,16,NEU,N.Europe,MIROC-ES2L,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.93,3.29,4.92,
2324,16,NEU,N.Europe,MIROC6,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.53,,,
2325,16,NEU,N.Europe,MIROC6,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.6,3.36,,
2326,16,NEU,N.Europe,MIROC6,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.43,3.39,,
2327,16,NEU,N.Europe,MIROC6,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.58,3.31,4.67,
2328,16,NEU,N.Europe,MPI-ESM1-2-HR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.46,,,
2329,16,NEU,N.Europe,MPI-ESM1-2-HR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.54,2.37,,
2330,16,NEU,N.Europe,MPI-ESM1-2-HR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.82,2.42,3.72,
2331,16,NEU,N.Europe,MPI-ESM1-2-HR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.65,2.32,3.43,
2332,16,NEU,N.Europe,MPI-ESM1-2-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.25,,,
2333,16,NEU,N.Europe,MPI-ESM1-2-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.22,2.21,,
2334,16,NEU,N.Europe,MPI-ESM1-2-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.57,2.41,3.49,
2335,16,NEU,N.Europe,MPI-ESM1-2-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.15,1.96,3.35,
2336,16,NEU,N.Europe,MRI-ESM2-0,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.11,,,
2337,16,NEU,N.Europe,MRI-ESM2-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.53,,,
2338,16,NEU,N.Europe,MRI-ESM2-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.65,1.77,,
2339,16,NEU,N.Europe,MRI-ESM2-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.48,1.87,2.38,
2340,16,NEU,N.Europe,MRI-ESM2-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.69,2.12,2.91,3.29
2341,16,NEU,N.Europe,NESM3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.78,1.5,,
2342,16,NEU,N.Europe,NESM3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.12,2.09,,
2343,16,NEU,N.Europe,NESM3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.48,2.18,3.33,5.03
2344,16,NEU,N.Europe,NorESM2-MM,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.54,3.75,,
2345,16,NEU,N.Europe,NorESM2-MM,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,3.12,3.43,5.44,
2346,16,NEU,N.Europe,NorESM2-MM,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,3.79,4.7,5.97,
2347,16,NEU,N.Europe,UKESM1-0-LL,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gn,tasmax,2.01,3.35,,
2348,16,NEU,N.Europe,UKESM1-0-LL,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.42,2.68,,
2349,16,NEU,N.Europe,UKESM1-0-LL,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.65,3.11,5.47,7.24
2350,16,NEU,N.Europe,UKESM1-0-LL,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.03,3.08,5.05,6.1
2351,16,NEU,N.Europe,UKESM1-0-LL,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,3.16,3.73,5.47,7.34
2352,17,WCE,West&Central-Europe,ACCESS-CM2,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,3.1,3.41,,
2353,17,WCE,West&Central-Europe,ACCESS-CM2,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.55,3.35,5.04,
2354,17,WCE,West&Central-Europe,ACCESS-CM2,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.46,3.3,4.69,7.31
2355,17,WCE,West&Central-Europe,ACCESS-CM2,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.02,3.46,5.15,6.87
2356,17,WCE,West&Central-Europe,ACCESS-ESM1-5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,0.69,2.58,,
2357,17,WCE,West&Central-Europe,ACCESS-ESM1-5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.92,2.73,,
2358,17,WCE,West&Central-Europe,ACCESS-ESM1-5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.16,2.4,4.04,
2359,17,WCE,West&Central-Europe,ACCESS-ESM1-5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.55,3.52,4.45,6.46
2360,17,WCE,West&Central-Europe,AWI-CM-1-1-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.66,3.66,,
2361,17,WCE,West&Central-Europe,AWI-CM-1-1-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,3.02,3.8,,
2362,17,WCE,West&Central-Europe,AWI-CM-1-1-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,3.08,3.6,6.29,
2363,17,WCE,West&Central-Europe,AWI-CM-1-1-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.7,3.68,6.19,8.04
2364,17,WCE,West&Central-Europe,BCC-CSM2-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.39,,,
2365,17,WCE,West&Central-Europe,BCC-CSM2-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.71,3.68,,
2366,17,WCE,West&Central-Europe,BCC-CSM2-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.55,4.09,5.55,
2367,17,WCE,West&Central-Europe,BCC-CSM2-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.74,4.22,5.38,
2368,17,WCE,West&Central-Europe,CMCC-CM2-SR5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.98,4.34,,
2369,17,WCE,West&Central-Europe,CMCC-CM2-SR5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,3.64,4.09,6.27,
2370,17,WCE,West&Central-Europe,CMCC-CM2-SR5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.32,3.91,5.95,8.37
2371,17,WCE,West&Central-Europe,CMCC-CM2-SR5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,3.04,4.65,6.72,8.12
2372,17,WCE,West&Central-Europe,CNRM-CM6-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.87,3.46,,
2373,17,WCE,West&Central-Europe,CNRM-CM6-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,2.08,2.89,4.17,
2374,17,WCE,West&Central-Europe,CNRM-CM6-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.93,2.97,4.39,5.91
2375,17,WCE,West&Central-Europe,CNRM-CM6-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,2.64,3.28,4.91,6.18
2376,17,WCE,West&Central-Europe,CNRM-CM6-1-HR,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.84,2.52,,
2377,17,WCE,West&Central-Europe,CNRM-CM6-1-HR,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.57,2.55,4.77,5.68
2378,17,WCE,West&Central-Europe,CNRM-ESM2-1,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gr,tasmax,2.73,,,
2379,17,WCE,West&Central-Europe,CNRM-ESM2-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,2.63,,,
2380,17,WCE,West&Central-Europe,CNRM-ESM2-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,2.74,3.22,4.34,
2381,17,WCE,West&Central-Europe,CNRM-ESM2-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,2.77,3.43,4.43,5.24
2382,17,WCE,West&Central-Europe,CNRM-ESM2-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,2.34,3.74,4.54,6.21
2383,17,WCE,West&Central-Europe,CanESM5,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.97,2.49,,
2384,17,WCE,West&Central-Europe,CanESM5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.84,2.63,,
2385,17,WCE,West&Central-Europe,CanESM5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.86,2.53,4.15,5.56
2386,17,WCE,West&Central-Europe,CanESM5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.77,2.79,4.42,6.89
2387,17,WCE,West&Central-Europe,CanESM5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.09,3.0,4.41,5.51
2388,17,WCE,West&Central-Europe,EC-Earth3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,0.34,1.73,,
2389,17,WCE,West&Central-Europe,EC-Earth3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,0.37,1.47,2.56,
2390,17,WCE,West&Central-Europe,EC-Earth3,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,0.52,2.26,4.2,5.15
2391,17,WCE,West&Central-Europe,EC-Earth3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,0.88,1.89,3.48,5.64
2392,17,WCE,West&Central-Europe,EC-Earth3-AerChem,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,2.28,2.05,3.56,5.7
2393,17,WCE,West&Central-Europe,EC-Earth3-Veg,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,0.85,1.56,,
2394,17,WCE,West&Central-Europe,EC-Earth3-Veg,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.15,1.41,,
2395,17,WCE,West&Central-Europe,EC-Earth3-Veg,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,0.82,1.28,2.56,
